,ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
83,85,C,10,Web,0,1,F,3,0,0,PR,Ponta Grossa,1,PR,Ponta Grossa,Chapada,Y,41,1.0,3.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,20,840,840,1
84,86,C,10,Web,0,1,M,4,0,0,PR,tibagi,1,PR,Ponta Grossa,Boa Vista,Y,41,1.0,10.0,N,1,935.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,57,840,840,0
85,87,C,5,0,0,1,M,2,0,0,PA,vigia,1,PA,VIGIA,ARAPIRANGA,Y,117,2.0,,N,1,1847.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,11.0,5.0,11.0,,0,0,0,0,1,N,71,687,687,0
86,88,C,25,0,0,1,F,2,0,0,SP,JAU,1,SP,Jau,Jardim Padre augusto Sani,Y,12,1.0,1.0,N,1,1030.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,16.0,5.0,9.0,2.0,0,0,0,0,2,N,38,172,172,0
87,89,C,25,Web,0,1,F,2,0,0,PR,IBIPORA,1,SP,Maua,Jardim Zaira,Y,5,1.0,22.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,63,932,932,0
88,90,C,10,0,0,1,M,2,0,0,SC,CHAPECO,1,PR,Guarapuava,Morro alto,N, ,2.0,2.0,N,1,454.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,Guarapuava,Centro,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,62,850,850,0
89,91,C,10,Web,0,1,F,2,0,0,CE,SENADOR POMPEU,1,CE,QUIXADA,CAMPO NOVO,Y,112,1.0,,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,63,639,639,0
90,92,C,25,Carga,0,1,F,1,0,0,PA,quatipuru,1,PA,QUATIPURU,VITALANDIA,N, ,1.0,1.0,N,1,394.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PA,QUATIPURU,CENTRO,N, ,0,9.0,2.0,11.0,,0,0,0,0,1,N,25,687,687,0
91,93,C,10,Web,0,1,F,1,0,0,RS,SAO LEOPOLDO,1,RS,SAO LEOPOLDO,SCHARLAU,Y,54,1.0,10.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,24,930,930,0
92,94,C,1,Web,0,1,F,2,0,0,SP,guarulhos sp,1,SP,Guarulhos,Jardim Silvia,Y,5,1.0,10.0,N,1,764.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,2.0,9.0,3.0,0,0,0,0,1,N,40,714,714,0
93,95,C,15,0,0,1,M,2,2,0,SC,GAROPABA,1,SC,GAROPABA,CAMPO DUNA,Y,50,1.0,33.0,N,0,671.0,0.0,0,0,0,0,0,1,1,100000.0,1,N, ,,,N, ,0,9.0,4.0,9.0,4.0,0,0,0,0,1,N,32,884,884,0
94,96,C,10,0,0,2,M,6,2,0,MT,VARZEA GRANDE,1,MT,VARZEA GRANDE,SANTA TEREZINHA,Y,71,1.0,6.0,N,1,554.0,0.0,0,0,0,0,0,0,0,8000.0,0,Y,MT,VARZEA GRANDE,SOUZA LIMA,Y,71,0,12.0,2.0,,,0,0,0,0,1,N,54,780,780,0
95,97,C,5,0,0,1,F,1,0,0,PA,ITAITUBA,1,AP,SANTANA,FONTE NOVA,Y,123,1.0,10.0,N,0,200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,21,689,689,1
96,98,C,15,Web,0,1,F,2,1,0,RS,PANAMBI,1,SC,FRAIBURGO,SAO SEBASTIAO,N, ,1.0,10.0,N,1,500.0,0.0,0,0,0,0,0,0,0,30000.0,0,Y, ,,,N, ,0,9.0,4.0,9.0,,0,0,0,0,1,N,45,895,895,0
97,99,C,10,Web,0,1,F,2,0,0,CE,CRATO,1,CE,JUAZEIRO,TRIANGULO,Y,112,2.0,3.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,1.0,,,0,0,0,0,2,N,64,630,630,0
98,100,C,5,Web,0,1,F,1,0,0,AL,sao luiz do quitunde,1,AL,SAO LUIZ DO QUITUNDE,CENTRO,Y,100,1.0,20.0,N,1,350.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,AL,sao luiz do quitunde,centro,Y,100,0,9.0,2.0,,,0,0,0,0,1,N,21,579,579,0
99,101,C,15,Web,0,1,F,2,0,0,RJ,RIO DE JANEIRO,1,RJ,SAO GONCALO,LUIZ CACADOR,Y,20,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,69,244,244,0
100,102,C,20,Web,0,1,F,2,2,0,DF,BRASILIA,1,GO,OCIDENTAL,CENTRO,Y,66,1.0,5.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,Y,66,0,,,,,0,0,0,0,1,N,28,728,728,0
101,103,C,15,0,0,1,M,2,1,0,RS,Cachoeira do Sul,1,RS,Cachoeira do Sul,Sao Jose,Y,54,1.0,26.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Cachoeira do Sul,Centro,Y,54,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,26,965,965,0
102,104,C,10,0,0,1,F,1,1,0,BA,MEDEIROS NETO,1,BA,TEIXEIRA DE FREITAS,JARDIM DOS PASSAROS,Y,84,1.0,10.0,N,0,466.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,TEIXEIRA DE FREITAS,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,29,459,459,1
103,105,C,5,Web,0,1,M,2,0,0,PE,AFOGADO DE INGAZEIRA,1,BA,Juazeiro,Tancredo Neves,N, ,1.0,10.0,N,1,1530.79,0.0,1,0,0,0,0,1,1,0.0,0,N, ,,,N, ,0,9.0,1.0,2.0,,0,0,0,0,1,N,92,489,489,1
104,106,C,10,Web,0,1,M,2,0,0,RS,ENCRUZILHADA DO SUL,1,RS,Esteio,Parque Santo Inacio,Y,54,1.0,6.0,N,1,440.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,56,932,932,0
105,107,C,25,Web,0,1,F,2,0,0,BA,EST DA BAHIA,1,SP,Guarulhos,Jardim dos Pimentas,Y,5,1.0,8.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,2.0,,,0,0,0,0,1,N,55,727,727,1
106,108,C,10,Web,0,1,F,6,0,0,SP,LEME,1,SP,Leme,Jardim Palmeiras,Y,18,1.0,,N,1,331.76,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,19,136,136,0
107,109,C,15,Web,0,1,M,1,0,0,SP,CAMPINAS,1,SP,Guaruja,Vila aurea,Y,10,1.0,,N,1,1300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,27,114,114,0
108,110,C,5,0,0,1,F,2,3,0,SC,FLORIANOPOLIS,1,SC,BIGUACU,SEVEIRO,Y,50,1.0,2.0,N,1,395.0,320.0,0,0,0,0,0,1,1,38000.0,1,Y,SC,SAO JOSE,ESTREITO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,26,881,881,0
109,111,C,5,0,0,1,F,2,0,0,RJ,rio de janeiro,1,RJ,RIO DE JANEIRO,SANTA CRUZ,Y,20,1.0,16.0,N,1,500.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,56,235,235,1
110,112,C,15,Web,0,1,F,2,1,0,AL,PARICONHA,1,AL,PARICONHA,POVOADO,Y,100,1.0,4.0,N,1,475.0,0.0,1,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,28,574,574,0
111,113,C,10,0,0,1,M,2,0,0,RS,ERVAL SECO,1,RS,SAO LEOPOLDO,VICENTINA,N, ,1.0,15.0,N,1,636.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,SAO LEOPOLDO,PADRE REUS,Y,54,0,13.0,5.0,0.0,0.0,0,0,0,0,1,N,60,930,930,0
112,114,C,15,0,0,1,F,1,0,0,PR,LARANJEIRA DO SUL,1,PA,REDENCAO,MORADA DA PAZ,Y,120,1.0,0.0,N,0,603.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,7,N,29,685,685,0
113,115,C,25,0,0,1,F,1,1,0,SP,S Andre,1,SP,Praia Grande,Boqueirao,Y,10,1.0,1.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,,,N, ,0,9.0,,,,0,0,0,0,1,N,25,117,117,0
114,116,C,10,Web,0,1,M,2,0,0,PE,petrolina,1,PE,petrolina,jardim amazonas,Y,111,1.0,25.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,petrolina,sao jose,Y,111,0,9.0,5.0,,,0,0,0,0,1,N,25,563,563,0
115,117,C,10,0,0,1,F,2,0,0,PE,CUMARU,1,PE,ITAPISUMA,CENTRO,Y,97,0.0,3.0,N,0,551.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,16.0,1.0,0.0,0.0,0,0,0,0,1,N,48,537,537,0
116,118,C,5,0,0,1,F,4,2,0, , ,0,AM,ITACOATIARA,SANTO ANTONIO,Y,118,1.0,0.0,N,1,662.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,11.0,0.0,0,0,0,0,1,N,51,691,691,0
117,119,C,10,Web,0,1,M,1,0,0,MG,CAMPO DO MEIO,1,MG,ALFENAS,SANTA EDWIRGES,Y,33,1.0,10.0,N,1,584.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,2,N,29,371,371,0
118,120,C,25,Web,0,1,F,2,0,0,PE,RECIFE,1,PE,PAULISTA,MARANGUAPE I,Y,97,1.0,10.0,N,1,2400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,,,0,0,0,0,1,N,45,534,534,1
119,121,C,20,Web,0,1,F,1,0,0,CE,FORTALEZA,1,CE,CAUCAIA,NOVA METROPOLIS,Y,107,1.0,1.0,N,1,325.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,4.0,,,0,0,0,0,1,N,60,616,616,0
120,122,C,10,Web,0,1,F,2,5,0,PE,SAO JOAO,1,SP,Sao Paulo,Vila Santa Ines,Y,5,2.0,8.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,61,381,381,1
121,123,C,10,Web,0,1,F,1,0,0,BA,BAHIA,1,BA,LAURO DE FREITAS,ITINGA,Y,81,1.0,2.0,N,1,900.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,2,N,26,427,427,0
122,124,C,10,Web,0,1,F,2,0,0,BA,TERRA NOVA,1,PE,Petrolina,areia Branca,Y,111,,,N,1,1606.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,Y,111,0,,,,,0,0,0,0,1,N,42,563,563,0
123,125,C,10,0,0,1,F,2,0,0,MT,CUIABA,1,MT,VARZEA GRANDE,MARINGA UM,Y,71,1.0,22.0,N,0,604.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,CUIABA,GOIABEIRAS,Y,71,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,22,781,781,0
124,126,C,20,Carga,0,1,M,2,2,0,PE,carpina,1,PE,CARPINA,SENZALA,N, ,1.0,1.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,4.0,11.0,,0,0,0,0,1,N,39,558,558,1
125,127,C,5,Web,0,2,F,1,1,0,MG,CARLOS CHAGAS,1,BA,MUCURI,CENTRO,Y,84,1.0,5.0,N,1,372.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,MUCURI,CENTRO,Y,84,0,9.0,2.0,,,0,0,0,0,2,N,40,459,459,1
126,128,C,5,0,0,1,M,1,0,0,PE,RECIFE,1,PB,JOAO PESSOA,MANGABEIRA VII,Y,103,1.0,14.0,N,0,350.0,0.0,0,0,0,0,0,1,1,25000.0,1,Y,PB,JOAO PESSOA,MIRAMAR,N, ,0,12.0,5.0,0.0,0.0,0,0,0,0,2,N,50,580,580,1
127,129,C,15,0,0,1,M,2,0,0,RN,GALINHOS,1,RN,Natal,Potengi,Y,105,1.0,9.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,65,591,591,1
128,130,C,10,Web,0,1,M,2,1,0,PR,NOVA SANTA BARBARA,1,SP,Suzano,Jardim Nova america,Y,5,1.0,10.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,37,865,865,0
129,131,C,15,Web,0,1,F,2,0,0,PI,PIAUI,1,GO,Novo Gama,Parque Estrela Dalva VI Pedregal,N, ,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,,2.0,,,0,0,0,0,1,N,44,728,728,0
130,132,C,10,0,0,1,F,1,1,0, , ,0,MA,CAXIAS,CAMPO DE BELEM,Y,126,1.0,0.0,N,1,344.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,11.0,0.0,0,0,0,0,1,N,73,656,656,0
131,133,C,15,0,0,1,F,2,3,0,SP,CARDOSO,1,SP,SAO JOSE DO RIO PRETO,EST ALVORADA,Y,15,1.0,2.0,N,1,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SAO JOS EOD RIO PRETO,HIGENOPOLIS,Y,15,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,30,150,150,1
132,134,C,5,Web,0,1,F,4,0,0,AL,MACEIO,1,AL,MACEIO,TABULEIRO,N, ,1.0,5.0,N,1,1240.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,1.0,,,0,0,0,0,1,N,91,570,570,1
133,135,C,10,0,0,1,F,2,0,0,RS,PELOTAS,1,RS,Pelotas,areal,Y,58,1.0,12.0,N,0,394.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,CENTRO,Y,58,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,27,960,960,0
134,136,C,5,0,0,1,M,2,0,0,PE,AGUAS BELAS,1,BA,PAULO AFONSO,NOSSA SRA DE FATIMA,N, ,1.0,6.0,N,0,1276.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,45,486,486,1
135,137,C,25,0,0,1,F,6,1,0,BA,AMARGOSA,1,BA,GANDU,TEOTONIO CALHEIRA,Y,84,1.0,3.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,4.0,0.0,0.0,0,0,0,0,2,N,20,454,454,0
136,138,C,5,Web,0,1,F,2,0,0,CE,MONBAGA,1,BA,ITABUNA,SAO CAETANO,N, ,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,42,456,456,0
137,139,C,10,0,0,1,M,2,0,0, , ,0,SP,PEDREIRA,MARAJOARA,Y,18,1.0,0.0,N,1,630.0,0.0,0,0,0,0,0,1,1,0.0,1,N, , , ,N, ,0,11.0,5.0,11.0,0.0,0,0,0,0,2,N,40,139,139,1
138,140,C,20,Web,0,1,F,2,4,0,BA,urucuca,1,SP,sao paulo,vila sao jose,Y,5,2.0,1.0,N,1,660.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,sao paulo,sao miguel,Y,5,0,9.0,5.0,2.0,3.0,0,0,0,0,1,N,35,814,814,0
139,141,C,10,Web,0,1,M,2,3,0,PA,AFUA,1,AP,MACAPA,NOVO BURITIZAL,Y,123,1.0,1.0,N,1,451.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,11.0,2.0,,,0,0,0,0,1,N,26,689,689,0
140,142,C,10,0,0,1,M,2,0,0,SP,ITUVERAVA,1,SP,GUARA,PIONEIROS,Y,14,0.0,0.0,N,1,1715.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,26,145,145,0
141,143,C,10,Carga,0,1,F,1,0,0,TO,x,1,BA,SALVADOR,PAU MIUDO,Y,81,1.0,1.0,N,1,352.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,11.0,1.0,11.0,,0,0,0,0,1,N,76,403,403,0
142,144,C,10,0,0,1,F,4,0,0,MG,mar de espanha,1,MG,juiz de fora,vila olavo costa,Y,30,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,1.0,0.0,0.0,0,0,0,0,1,N,80,360,360,1
143,145,C,10,0,0,1,F,1,6,0,CE,QUIXERAMOBIM,1,CE,QUIXADA,RUA DA PALHA,Y,112,1.0,5.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,1.0,0.0,0.0,0,0,0,0,1,N,59,639,639,0
144,146,C,25,Web,0,1,F,2,1,0,CE,CEDRO,1,SP,Guarulhos,Jardim Santo Expedito,N, ,1.0,,N,1,599.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,SP,SAO PAULO,REPUBLICA,Y,5,0,9.0,2.0,,,0,0,0,0,1,N,31,716,716,0
145,147,C,10,Web,0,1,F,2,2,0,SP,S QUITERIA,1,SP,Guarulhos,Jardim Fortaleza,Y,5,1.0,3.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,,,,,0,0,0,0,1,N,36,715,715,0
146,148,C,20,Carga,0,1,F,2,1,0,PA,itaituba,1,PA,ITAITUBA,JD AEROPORTO,N, ,1.0,1.0,N,1,276.62,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,11.0,1.0,11.0,,0,0,0,0,1,N,61,681,681,0
147,149,C,20,Web,0,1,M,2,0,0,PE,JABOATAO,1,SP,BARIRI,DOMINGOS AQUILANTE,Y,12,1.0,5.0,N,1,1067.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,2,N,33,172,172,0
148,150,C,15,Web,0,1,F,2,0,0,RJ,RIO DE JANEIRO,1,RJ,NOVA FRIBURGO,CASCATINHA,Y,22,1.0,40.0,N,1,382.0,1000.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,1.0,,,0,0,0,0,1,N,62,286,286,0
149,151,C,5,Web,0,1,F,1,0,0,MT,RONDONOPOLIS,1,MT,CUIABA,COND MORRO SANTO ANTONIO,Y,71,1.0,5.0,N,1,1079.0,0.0,0,0,0,0,0,0,0,15000.0,0,Y, ,,,N, ,0,,,,,0,0,0,0,1,N,32,780,780,1
150,152,C,10,0,0,1,F,2,2,0,GO,GOIANESIA,1,DF,BRASILIA,REC DAS EMAS,Y,66,1.0,10.0,N,1,536.0,706.0,0,0,0,0,0,1,1,0.0,1,N, ,,,Y,66,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,36,726,726,0
151,153,C,20,0,0,1,F,4,0,0,RJ,RIO DE JANEIRO,1,RJ,CABO FRIO,PORTO DO CARRO VILA DO AR,Y,22,1.0,1.0,N,0,359.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,53,289,289,0
152,154,C,10,Web,0,1,F,2,2,0,PE,RECIFE PE,1,PE,RECIFE,DOIS UNIDO,Y,97,1.0,40.0,N,1,800.0,250.0,1,0,0,0,0,0,0,0.0,0,Y,PE,Recife,Boa Viagem,Y,97,0,9.0,2.0,,,0,0,0,0,1,N,44,521,521,0
153,155,C,25,Web,0,1,F,1,0,0,BA,UNA,1,BA,UNA,COLONIA,Y,84,5.0,30.0,N,1,372.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,UNA,COLONIA,Y,84,0,9.0,2.0,,,0,0,0,0,2,N,32,456,456,0
154,156,C,20,0,0,1,F,2,0,0,BA,BARRO VERMELHO,1,SP,BOM JESUS DOS PERDOES,PARQUE HOTENCIA,Y,5,1.0,7.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,2.0,4.0,0.0,0.0,0,0,0,0,1,N,55,129,129,0
155,157,C,5,Web,0,1,F,1,0,0,MA,TRES LAGOAS,1,PA,TUCURUI,LIBERDADE,Y,120,5.0,6.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,22,684,684,0
156,158,C,10,0,0,1,M,2,0,0,PR,IBAITI,1,PR,IBAITI,CENTRO,Y,43,1.0,10.0,N,1,351.0,350.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,11.0,1.0,11.0,0.0,0,0,0,0,1,N,58,849,849,0
157,159,C,15,0,0,1,F,4,0,0,CE,FORTALEZA,1,CE,CAUCAIA,MARECHAL RONDON,N, ,1.0,32.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,65,616,616,1
158,160,C,10,0,0,1,F,2,0,0,SP,GALIA,1,SP,LENCOIS PAULISTA,CECAP II,Y,12,0.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,2,N,56,186,186,0
159,161,C,15,0,0,2,F,2,0,0,MT,COXIM,1,MT,SORRISO,BENJAMIN RAIZER,N, ,2.0,2.0,N,0,642.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,SORRISO,CENTRO,Y,73,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,45,788,788,0
160,162,C,10,0,0,1,M,3,0,0,RS,SAO GABRIEL,1,RS,SAO GABRIEL,VILA MARIA,N, ,1.0,10.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,,,N, ,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,58,973,973,0
161,163,C,10,Web,0,1,F,2,2,0,PE,MUCURI,1,PE,Paulista,Pau amarelo,Y,97,3.0,7.0,N,1,1200.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,,,N, ,0,2.0,4.0,,,0,0,0,0,1,N,37,534,534,0
162,164,C,15,Web,0,1,M,2,0,0,RN,RIO GRANDE DO NORTE,1,SP,Guarulhos,Jardim alice,Y,5,3.0,0.0,N,1,631.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,5.0,,,0,0,0,0,1,N,33,726,726,0
163,165,C,15,Web,0,1,F,2,0,0,MA,SAO LUIS,1,PA,BELEM,SACRAMENTA,N, ,1.0,5.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,,4.0,,,0,0,0,0,1,N,60,661,661,1
164,166,C,25,0,0,1,F,2,0,0,PE,SURUBIM,1,PE,CARPINA,NOVO,Y,97,1.0,25.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,,,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,54,558,558,0
165,167,C,15,Web,0,1,M,2,0,0,AP,santana,1,AP,SANTANA,PICARREIRA,Y,123,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,,,N, ,0,9.0,2.0,11.0,,0,0,0,0,1,N,46,689,689,0
166,168,C,10,0,0,1,F,1,0,0,BA,Feira de Santana,1,BA,Feira de Santana,Parque Ipe,Y,86,1.0,15.0,N,0,480.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,BA,Feira de Santana,Centro,Y,86,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,20,440,440,1
167,169,C,15,Web,0,1,M,2,2,0,SP,AVARE,1,SP,Avare,Vila Cidade Jardim,Y,12,2.0,1.0,N,1,455.35,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,AVARE,CENTRO,Y,12,0,9.0,2.0,,,0,0,0,0,1,N,30,187,187,0
168,170,C,25,Web,0,1,M,3,0,0,RJ,RIO DE JANEIRO,1,RJ,Rio de Janeiro,Inhoaiba,Y,20,1.0,18.0,N,1,805.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,,,N, ,0,9.0,2.0,,,0,0,0,0,1,N,60,230,230,0
169,171,C,10,0,0,1,M,1,2,0,PE,RECIFE,1,PE,Recife,areias,Y,97,1.0,20.0,N,1,1650.0,0.0,0,1,0,0,0,1,1,0.0,0,N, ,,,N, ,0,,,,,0,0,0,0,1,N,45,507,507,0
170,172,C,10,0,0,1,F,2,0,0,MG,UBA,1,MG,UBA,INDUSTRIAL,N, ,1.0,4.0,N,1,1600.0,0.0,1,1,0,0,0,1,1,0.0,0,Y,MG,UBA,M RURAL,Y,30,0,9.0,2.0,,,0,0,0,0,1,N,35,365,365,0
