id_cliente,compras,recencia,valor
1205,1,8.3,124.09
1206,1,5.3,304.77
1207,3,9.5,524.14
1208,2,10.3,430.93
1209,1,6,246.16
1210,2,6.5,149.8
1211,2,11.7,515.3
1212,7,4.7,369.72
1213,3,5,69.68
1214,1,9.4,263.52
1215,1,9.6,213.17
1216,1,7.4,439.96
1217,10,2.8,355.8
1218,2,9.7,134.15
1219,2,9,305.73
1220,1,8.5,214.51
1221,5,8.7,232.17
1222,1,6.5,298.75
1223,3,7,242.14
1224,4,4.5,214.92
1225,3,7,111.78
1226,1,10,116.08
1227,4,9,317.48
1228,1,9,179.76
1229,1,9,263.83
1230,1,10.3,204.39
1231,4,8.7,266.42
1232,1,9.5,103.25
1233,2,5.6,153.07
1234,2,10.1,205.57
1235,1,11.4,241.13
1236,2,10.6,227.08
1237,3,12,216.71
1238,2,6.1,346.8
1239,2,5.1,112.82
1240,2,5,62.58
1241,1,8.5,285.11
1242,3,7.5,297.95
1243,3,6.4,410
1244,1,10.2,316.63
1245,4,6.7,291.18
1246,1,8,209.77
1247,3,10.25,102.25
1248,3,9,95.65
1249,1,6.7,281.14
1250,4,5.4,355.83
1251,2,11.8,299.4
1252,4,9.9,139.56
1253,5,6.2,334.2
1254,3,5.8,338.31
1255,4,10.9,494.53
1256,1,6.5,289.57
1257,1,10,69.08
1258,1,7.9,221.35
1259,2,7.9,307.49
1260,3,4.6,350.06
1261,3,9.65,227.02
1262,1,7.3,98.08
1263,1,10.05,300.89
1264,2,8,81.57
1265,4,6.1,177.6
1266,4,8.8,211.43
1267,4,7.15,447.91
1268,4,9,354.44
1269,3,9.5,298.71
1270,3,11,270.23
1271,3,6.2,440.02
1272,2,9.2,332.66
1273,2,8,194.93
1274,3,8,279.62
1275,4,10.9,500.5
1276,1,8.5,334.93
1277,3,11.9,296.67
1278,2,9,303.14
1279,3,10,221.98
1280,1,8.1,305.59
1281,6,2.8,471.87
1282,6,5.4,467.47
1283,1,8,195.59
1284,4,11,364.62
1285,1,7.8,178.24
1286,3,10,297.76
1287,4,10.6,242.09
1288,1,12,157.75
1289,1,7.5,119.81
1290,4,7,260.64
1291,3,8.3,171.05
1292,2,6,224.48
1293,4,8.2,344.79
1294,3,8.5,160.75
1295,1,11,217
1296,2,10.1,228.73
1297,1,10.4,531.99
1298,4,3.5,219.98
1299,1,12,441.59
1300,3,10.2,227.71
1301,4,9.7,336.25
1302,1,5.3,178.03
1303,2,7.9,305.53
1304,3,6.5,65.72
1305,4,7.3,250.8
1306,2,9.4,326.91
1307,3,11,80.05
1308,3,8.5,127.93
1309,5,8.7,176.12
1310,3,7.4,295.86
1311,3,6.1,204.61
1312,6,6.3,401.32
1313,6,5.2,435.21
1314,2,8,78.27
1315,2,9.1,546.71
1316,6,5.4,467.47
1317,2,9.4,247.16
1318,1,6.5,541.6
1319,4,10.5,332.12
1320,1,7,114.66
1321,2,8.6,258.22
1322,3,6.05,87.83
1323,1,7.5,411.11
1324,1,11,196.69
1325,1,5,223.59
1326,1,6.5,241.45
1327,2,5,237.57
1328,5,4.5,383.49
1329,2,9.6,412.17
1330,1,12,113.48
1331,1,6.7,319.95
1332,2,10,65.77
1333,2,5,158.92
1334,5,3.7,269.17
1335,3,11,82.6
1336,2,10.3,104.31
1337,2,10.3,244.92
1338,3,6.4,141.14
1339,3,7,304.87
1340,1,12,162.02
1341,1,3,341.49
1342,3,7,298.43
1343,1,8.2,161.16
1344,3,6.1,138.59
1345,1,7,140.48
1346,3,8.8,310.56
1347,4,7.7,177.34
1348,1,9.5,160.24
1349,2,9,333.58
1350,3,8.65,259.04
1351,3,6.3,269.38
1352,1,9,96.48
1353,3,8.75,207.23
1354,1,7,119.73
1355,4,11,240.76
1356,4,8.9,315.48
1357,2,8.85,288.41
1358,10,3.1,451.12
1359,8,3,639.07
1360,4,8.6,123.03
1361,1,11.6,292.39
1362,1,6.5,332.1
1363,1,6.6,268.38
1364,1,7.5,278.14
1365,4,4.9,153.33
1366,1,8,104.17
1367,4,7.8,142.31
1368,8,5.4,493.39
1369,2,6.5,258.98
1370,2,8,146.72
1371,3,10,98.32
1372,1,8.5,294.96
1373,5,9.6,131.09
1374,3,6.5,299.65
1375,3,8.8,63.33
1376,3,7.5,186.27
1377,3,9.2,175.66
1378,9,2.8,420.78
1379,1,6,266.98
1380,6,3.4,468.39
1381,8,2.8,474.8
1382,2,9,269.82
1383,3,7,219.3
1384,2,9.3,132.09
1385,4,6.3,576.24
1386,3,11,99.09
1387,3,5,69.68
1388,3,8.75,128.21
1389,7,3.6,341.67
1390,4,7.1,180.58
1391,3,10,278.61
1392,6,4.2,612.2
1393,2,12,261.4
1394,2,6.55,132.81
1395,1,6.5,69.27
1396,4,8.9,256.37
1397,2,9,77.19
1398,3,8.55,282.81
1399,4,7.7,229.46
1400,1,11,156.18
1401,2,5,123.98
1402,1,8.8,263.4
1403,1,6.25,284.24
1404,3,6.45,173.64
1405,3,9.5,540.08
1406,3,4.2,176.7
1407,2,5.4,321.85
1408,2,7,155.05
1409,2,10.4,91.18
1410,1,8.2,239.92
1411,1,10,202.11
1412,2,6.5,215.97
1413,2,6.4,107.19
1414,5,5.7,542.72
1415,5,2.5,626.48
1416,1,10.5,107.73
1417,3,7.9,148.4
1418,2,7.2,275.66
1419,10,5.1,491.16
1420,2,12,340.63
1421,2,4.4,114.83
1422,1,7,129.6
1423,1,3.5,334.94
1424,1,9.05,309.83
1425,3,8.5,64.2
1426,2,12,204.61
1427,2,5.9,350.35
1428,3,10,150.47
1429,1,6.5,228.96
1430,2,7.7,295.33
1431,1,8,92.66
1432,1,8,268.05
1433,2,7.7,182.17
1434,2,10.35,135.4
1435,2,11.2,397.81
1436,3,9.5,224.94
1437,2,5.5,200.98
1438,2,7.8,475.42
1439,4,11.7,524.34
1440,1,10,254.1
1441,2,9.65,125.05
1442,4,6.6,171.82
1443,1,7.5,168.93
1444,3,10.6,290.1
1445,1,10,67.21
1446,3,8.15,199.08
1447,4,3.2,298.62
1448,1,3.1,248.52
1449,3,8.65,248.03
1450,2,5.3,107.74
1451,9,4.6,634.59
1452,6,3,569.04
1453,2,11.1,313.67
1454,5,6.7,290.14
1455,1,9.1,93.85
1456,2,11,247.27
1457,4,3.3,272.75
1458,3,7,111.78
1459,3,9.9,110.34
1460,2,7.6,88.37
1461,1,5,138.97
1462,1,11.5,493.08
1463,1,10,195.21
1464,1,6.5,162.55
1465,1,7.65,73.06
1466,1,6.5,173.01
1467,1,11.5,562.1
1468,1,2.9,192.39
1469,1,8.2,239.92
1470,2,8.9,237.4
1471,1,6.9,257.59
1472,3,5.9,202.61
1473,3,9,64.69
1474,3,6.25,255.11
1475,1,7,276.26
1476,1,8.65,213
1477,2,10,125.16
1478,2,7.5,299
1479,2,9,534.6
1480,2,6.5,88.96
1481,1,7.5,279.06
1482,4,3.4,304.82
1483,1,12,290.04
1484,1,6.8,306.25
1485,9,6.2,486.18
1486,8,4.9,342.95
1487,4,5.8,155.23
1488,3,6.4,213.54
1489,3,5.8,135.23
1490,3,6,267.08
1491,6,4,563.02
1492,1,12,271.55
1493,3,6.8,294.33
1494,6,4.6,333.64
1495,9,5,541.01
1496,3,9,254.55
1497,2,7.5,308.12
1498,1,9.7,85.47
1499,1,8.1,321.73
1500,1,11.1,326.73
1501,2,10.5,505.09
1502,2,6.7,395.31
1503,2,7.8,165.22
1504,4,2.6,514.59
1505,1,8.5,187.98
1506,2,10.6,148.07
1507,4,7.1,127.6
1508,1,10.5,71.28
1509,2,10,214.24
1510,2,7,222.82
1511,3,5.5,274.96
1512,1,8,99.23
1513,3,11,75.03
1514,1,5.8,330.24
1515,4,11.8,165.54
1516,1,8,214.82
1517,1,9.4,217
1518,1,7.6,509.17
1519,2,8,91.43
1520,6,3.7,363.75
1521,5,3.7,329.13
1522,2,8.55,69.87
1523,1,11,98.29
1524,8,3.9,572.88
1525,1,8.2,290.77
1526,3,4.4,129.9
1527,1,9.25,290.25
1528,10,2.8,355.8
1529,1,6.8,146.3
1530,2,6.3,126.72
1531,1,9.4,217
1532,2,8.05,165.81
1533,3,9.4,267.97
1534,1,8,171.49
1535,3,8,103.62
1536,9,6.1,456.15
1537,3,7.3,140.39
1538,10,3.9,476.9
1539,2,11.1,255.72
1540,4,9.7,169.45
1541,3,10.7,133.15
1542,1,8.2,355.66
1543,2,7.5,198.77
1544,1,6,211.12
1545,3,5.3,204.02
1546,3,10,213.26
1547,2,7,174.25
1548,2,7,246.19
1549,2,7,71.74
1550,1,6.5,237.5
1551,4,5.5,301.99
1552,3,9.05,309.83
1553,2,11.1,488.71
1554,3,8.6,238.35
1555,3,9.3,203.72
1556,3,7,235.19
1557,4,12,226.74
1558,2,8,216.1
1559,4,3.3,222.81
1560,3,8.9,177.35
1561,2,6.2,345.63
1562,2,7,274.76
1563,3,8.5,152.04
1564,3,6.2,475.96
1565,3,7.3,111.77
1566,2,10.15,163.05
1567,6,4.9,494.97
1568,3,7.7,130.43
1569,1,12,134.74
1570,1,11,154.44
1571,2,6.45,189.65
1572,2,7,65.83
1573,1,7,154.85
1574,1,7.4,286.83
1575,2,6.55,191.8
1576,1,7.5,225.06
1577,1,5.8,283.24
1578,2,6.6,197.03
1579,3,10.6,313.07
1580,1,2.9,166.34
1581,2,5.6,345.08
1582,1,8.4,304.82
1583,1,9.2,236.92
1584,3,6.9,114.37
1585,1,8.1,108.99
1586,5,4.6,423.64
1587,9,3.7,470.74
1588,1,7,135.82
1589,1,9,88.07
1590,1,7,297.55
1591,3,6.6,161.95
1592,1,8.4,301.91
1593,4,10.7,278.42
1594,3,5,238.81
1595,2,6.5,260.78
1596,4,9.8,146.22
1597,2,10.7,220.17
1598,1,6.1,110.98
1599,3,4.4,267.88
1600,4,8.4,269.85
1601,2,5.6,207.33
1602,4,10,206.42
1603,4,9.9,236.59
1604,2,9,376.59
1605,3,9.2,232.99
1606,2,10.9,568.46
1607,3,9.5,124.36
1608,1,10,165.68
1609,1,11.1,220.82
1610,1,9.25,233.26
1611,3,10.6,304.34
1612,3,7,164.74
1613,3,10.4,174.18
1614,1,5.5,205.94
1615,4,8.8,163.39
1616,1,8,288
1617,2,7.65,214.06
1618,2,7.7,167.29
1619,3,7,99.69
1620,6,3.3,469.36
1621,2,6.3,259.79
1622,3,6.5,347.08
1623,3,9.4,308.97
1624,3,8,107.51
1625,3,6,114.19
1626,7,5.5,411.5
1627,4,11.7,219.48
1628,2,6.5,269.27
1629,1,10.5,519.14
1630,1,9,112.86
1631,2,6.6,174.8
1632,8,6.3,616.33
1633,3,7,287.8
1634,3,12,70.41
1635,4,5,259.44
1636,4,9.9,265.68
1637,1,9,157
1638,3,6,197.24
1639,1,8,232.94
1640,4,5.9,316.37
1641,1,6.1,112.85
1642,1,7.4,238.15
1643,1,9.5,61.7
1644,1,6,130.66
1645,1,8.6,128.98
1646,1,8,79.99
1647,2,5.5,117.95
1648,10,3.8,402.86
1649,1,9,238.11
1650,5,9.6,222.03
1651,6,3.8,575.78
1652,6,3.7,585.68
1653,1,8.2,173.98
1654,1,8,131.34
1655,3,10,177.13
1656,10,2.9,382.95
1657,4,7,456.58
1658,2,6,146.01
1659,1,9.35,110.45
1660,9,6.3,400.31
1661,2,9.5,76.62
1662,2,6.05,359.74
1663,3,11.5,472.07
1664,1,8.3,97.04
1665,1,7,191.43
1666,3,10.05,243.88
1667,3,7,104.85
1668,1,11.4,196.03
1669,3,5,280.89
1670,3,2.8,286.22
1671,1,5.8,329.3
1672,2,6.7,408.31
1673,2,8.55,69.87
1674,2,7,82.7
1675,1,8.5,338.11
1676,2,5.2,232.63
1677,1,7.5,145.62
1678,2,10,291.21
1679,1,9.75,299.2
1680,2,11.9,254.49
1681,2,6.5,245.57
1682,2,6.35,126.48
1683,4,8.3,484.91
1684,3,3.4,277.85
1685,4,8.6,173.06
1686,4,10.3,267.32
1687,1,12,113.48
1688,1,9,75.09
1689,2,10.3,542.91
1690,4,6,245.49
1691,3,8,169.61
1692,3,9,136.45
1693,1,6.7,529.98
1694,2,9.4,202.04
1695,2,8.5,292.96
1696,4,5.7,158.43
1697,2,10,258.05
1698,4,6.5,316
1699,1,7,175.44
1700,1,5,295.12
1701,2,9,202.36
1702,4,9.3,216.38
1703,1,11.5,392.07
1704,1,8.65,172.02
1705,2,9,159.79
1706,1,10.35,142.47
1707,2,8,263.58
1708,1,7.75,196.28
1709,1,12,236.11
1710,1,4.8,179.24
1711,4,8.6,166.11
1712,1,5,193.5
1713,1,9.3,63
1714,4,9,267.44
1715,4,10,239.79
1716,4,9.3,180.3
1717,2,10,81.24
1718,1,8,231.89
1719,4,8.6,375.15
1720,2,10.3,512.94
1721,3,6.65,108
1722,4,10.3,203.73
1723,1,7.95,143.66
1724,1,8.9,138.69
1725,1,7.5,271.09
1726,1,2.9,312.38
1727,4,9.8,280.31
1728,2,8.9,117.37
1729,1,9.9,85.63
1730,4,10,188.57
1731,1,6.65,311.9
1732,9,5.4,323.43
1733,1,10.1,283.87
1734,2,10,236.62
1735,3,5.7,243.13
1736,2,9,206.07
1737,1,7.5,200.18
1738,3,7.5,189.18
1739,2,8.1,343.58
1740,2,9.3,305.94
1741,1,5.1,301.54
1742,3,8.95,189.63
1743,4,6.5,521.55
1744,1,7.9,263.32
1745,3,7.45,178.63
1746,2,4.3,259.72
1747,2,3.2,340.71
1748,3,5.6,127.35
1749,3,11,80.31
1750,3,10.8,311.56
1751,1,10.7,257.31
1752,3,10.5,190.1
1753,2,5.8,286.56
1754,2,9.5,163.11
1755,1,7,73.82
1756,6,3.5,362.49
1757,3,9.8,163.31
1758,2,9.4,265.57
1759,2,8.6,75.37
1760,1,8,86.36
1761,2,8.7,200.15
1762,3,5.1,309.81
1763,1,7.7,168.14
1764,1,8.5,216.42
1765,1,8.1,248.58
1766,1,8.5,301.96
1767,3,6.25,310.1
1768,2,6.1,338.76
1769,2,6.4,357.35
1770,6,5.7,576.75
1771,1,7.2,205.94
1772,1,8.2,140.96
1773,3,4,153.49
1774,2,6.5,225.25
1775,9,4.2,601.26
1776,4,8.8,191.57
1777,1,6.7,319.95
1778,3,7.4,318.97
1779,3,7.6,237.05
1780,3,5.8,172.55
1781,2,7.6,254.2
1782,4,9.9,141.38
1783,1,11,177.74
1784,3,5.5,200.95
1785,1,5,126.45
1786,8,4.3,471.3
1787,6,4.9,483.94
1788,4,10.35,263.46
1789,1,9,65.97
1790,2,10.9,181.69
1791,4,5.8,270.55
1792,2,8,237.08
1793,4,8.4,241.87
1794,9,3.2,440.19
1795,4,7.6,264.08
1796,9,5.1,312.09
1797,2,7,124.75
1798,3,10,246.07
1799,1,8.5,301.96
1800,1,3.3,135.76
1801,3,11.9,296.67
1802,1,7.3,172.02
1803,1,5,105.94
1804,2,6.8,132.34
1805,3,5.8,146.29
1806,2,6.05,515.65
1807,10,4.8,350.8
1808,8,4.1,636.1
1809,3,6.5,192.16
1810,2,9.7,107.48
1811,3,7.15,80.09
1812,2,3.1,156.58
1813,1,8.5,81.35
1814,2,5.9,183.37
1815,2,8.9,156.35
1816,2,8.5,130.73
1817,6,3.4,388.41
1818,4,6.9,247.49
1819,1,9.1,168.6
1820,2,9.7,169.11
1821,3,10.3,137.73
1822,2,6.45,222.66
1823,2,9.4,87.19
1824,1,5,177.2
1825,5,4.5,608.53
1826,1,7.95,217.66
1827,1,11,164.63
1828,2,3.3,222.73
1829,3,10.25,305.2
1830,3,9.5,244
1831,2,8,311.43
1832,3,3.1,310.52
1833,4,4.5,606.57
1834,2,6.35,231.46
1835,1,7,119.5
1836,3,6.95,276.6
1837,1,8,92.66
1838,4,9.7,211.41
1839,1,10.4,345.04
1840,2,11.1,238.85
1841,4,6.6,300.36
1842,1,4.8,178.27
1843,4,10.6,254.36
1844,3,6.5,186.32
1845,3,9,152.63
1846,4,3.2,241.69
1847,3,12,166.02
1848,1,8.5,177.86
1849,2,8,115.36
1850,2,6.75,486.08
1851,1,8.2,408.79
1852,1,9.5,148.03
1853,3,6,198.61
1854,3,8,71.97
1855,3,5.8,234.52
1856,2,8,240.08
1857,1,8,208.42
1858,2,10.8,187.39
1859,3,12,201.71
1860,1,7,290.12
1861,3,12,239.12
1862,1,6.3,185.18
1863,2,6.05,126.83
1864,2,10,219.69
1865,3,6.1,199.55
1866,3,5.3,143.81
1867,9,2.7,533.69
1868,3,7.7,98.47
1869,3,11,87.68
1870,10,5.8,606.78
1871,1,6,284.36
1872,1,7.5,154.95
1873,4,3.6,268.08
1874,1,10,261.72
1875,1,9.9,91.62
1876,3,6,82.62
1877,2,7.5,120.01
1878,2,8,156.13
1879,3,7.9,347.4
1880,1,10,98.43
1881,2,4,215.42
1882,1,8,122.87
1883,4,6.8,255.28
1884,3,8,268.01
1885,3,9.45,86.62
1886,1,7.5,182.92
1887,3,9,111.72
1888,3,6.7,215.02
1889,8,4.7,390.7
1890,4,10.4,264.53
1891,6,6.4,613.4
1892,9,4.4,409.43
1893,2,9,260.77
1894,1,6.4,325.99
1895,1,9.8,211.37
1896,1,6,169.54
1897,1,6,165.65
1898,1,5.5,297.22
1899,1,7.5,76.61
1900,10,5.8,563.84
1901,2,6.9,201.56
1902,3,9.8,169.3
1903,1,12,207.27
1904,3,6.5,528.14
1905,1,9.7,99.1
1906,1,7,293.89
1907,3,8.5,202.21
1908,1,8.2,162.67
1909,8,2.6,594.6
1910,4,9.4,202.82
1911,1,6.15,166.9
1912,1,6.9,271.39
1913,2,9.6,466.21
1914,1,6.7,423.25
1915,2,7,345.45
1916,7,6,579
1917,5,5.6,129.06
1918,10,5.9,555.96
1919,3,5,300.66
1920,1,6.65,204.88
1921,3,7,301.97
1922,1,6.2,452.96
1923,3,11.5,340.07
1924,2,11,243.45
1925,3,5.2,214.93
1926,1,9.7,221.17
1927,8,6.1,589.08
1928,1,10,223.01
1929,4,3.7,166.18
1930,3,6.9,102.63
1931,1,7,102.28
1932,3,8,196.72
1933,1,8,140.41
1934,9,5.1,476.13
1935,3,8,65.93
1936,2,4.1,146.52
1937,4,7.6,276.3
1938,1,7.55,248.82
1939,2,7.1,208.99
1940,3,7.5,275.85
1941,3,8.25,288.24
1942,4,5.8,162.22
1943,2,8.3,122.75
1944,3,6.7,247.43
1945,4,12,245.73
1946,4,7.1,171.6
1947,2,8.75,84.27
1948,4,10,135.42
1949,1,10,230.57
1950,3,10,260.69
1951,2,8.85,99.41
1952,4,9.9,138.41
1953,1,6.5,78.27
1954,1,10,81.28
1955,4,11.7,419.28
1956,2,8.5,523.08
1957,2,7.6,258.96
1958,2,7.95,175.66
1959,5,5.6,628.6
1960,1,6.9,208.45
1961,4,11.1,375.73
1962,1,9.95,134.61
1963,4,6.5,194
1964,3,7.5,424.06
1965,2,6.5,134
1966,3,6.3,130.72
1967,2,7.3,187.74
1968,1,6.9,271.39
1969,2,10.2,150.9
1970,4,9.1,111.55
1971,4,6.4,298.58
1972,1,6.7,434.29
1973,2,8.85,207.49
1974,10,3.2,334.24
1975,2,7.2,272.76
1976,8,6.3,556.35
1977,2,5,80.43
1978,3,9.95,72.65
1979,1,7.35,278.44
1980,3,3.2,183.7
1981,5,4.6,450.6
1982,2,6.5,100.39
1983,2,9.9,450.51
1984,2,9.8,148.25
1985,5,4.5,364.54
1986,1,10.3,187.35
1987,2,7.5,280.38
1988,2,9.5,221.89
1989,3,12,153.96
1990,1,6.4,408
1991,1,6,256.11
1992,1,7.5,288.47
1993,2,6,152.25
1994,1,12,170.84
1995,2,6.7,150.12
1996,3,6.9,68.69
1997,9,3.3,604.34
1998,1,2.9,121.35
1999,1,9.2,306.14
2000,3,8.4,129.12
2001,4,6.7,139.21
2002,1,9.45,147.69
2003,1,6.5,288.25
2004,1,12,268.28
2005,10,3.4,359.42
2006,3,8,135.09
2007,2,3.9,127.32
2008,2,9.2,221.99
2009,1,8,292.91
2010,1,12,179.59
2011,1,11,264.5
2012,4,3.6,168.1
2013,2,7.5,472.13
2014,3,9.6,140.99
2015,5,5.6,146.11
2016,3,8.4,344.04
2017,4,7.2,271.63
2018,8,5.2,414.21
2019,2,11.5,179.13
2020,3,8.6,260.32
2021,3,9,148.32
2022,1,6,289.9
2023,4,10,284.51
2024,4,6.35,224.29
2025,1,6.7,357
2026,3,9,188.39
2027,1,11,177.74
2028,2,11.8,408.39
2029,1,6.5,197.36
2030,2,6.8,207.27
2031,3,8.95,297.63
2032,4,10.1,204.56
2033,1,11.4,303.11
2034,2,9.5,305.12
2035,2,6.3,400.22
2036,2,8.25,216.21
2037,4,3.3,112.75
2038,1,10.7,284.44
2039,1,8.8,414.42
2040,1,9,226.23
2041,3,9,297.44
2042,1,10.2,184.8
2043,3,9.1,115.59
2044,2,10,228.63
2045,1,7.45,147.61
2046,4,9.8,505.35
2047,1,9,430.56
2048,3,8,65.26
2049,2,5.6,123.08
2050,8,2.7,570.76
2051,1,9,118.16
2052,2,6.5,169.58
2053,2,8.5,163.08
2054,3,8.9,149.38
2055,1,8.6,112.94
2056,3,6.6,186.34
2057,3,7,197.53
2058,2,5.4,134.14
2059,1,5.4,128.88
2060,1,6.5,244.83
2061,2,7.5,311.78
2062,1,8.2,304.1
2063,1,10.45,243.66
2064,3,7.55,290.81
2065,2,7,96.42
2066,3,10,149.47
2067,1,7.5,271.09
2068,1,12,122.42
2069,2,7.65,282.05
2070,3,10.1,171.56
2071,1,5.8,329.3
2072,3,8.5,175.07
2073,4,9.6,207.04
2074,1,6.2,198.99
2075,1,11.5,258.26
2076,3,9.5,114.74
2077,1,8.6,112.94
2078,8,3,480.06
2079,5,10.6,240.09
2080,8,4.9,354.95
2081,1,4.9,215.4
2082,1,7.65,84
2083,2,9,301.96
2084,3,9.5,215.27
2085,4,8.95,82.65
2086,3,7.5,131.87
2087,8,3.2,319.27
2088,3,9,227.15
2089,3,6.8,227.55
2090,1,9.75,179.2
2091,2,10.2,506.83
2092,3,7.35,163.41
2093,2,9.2,143.96
2094,2,7.5,187.27
2095,2,7,82.29
2096,4,11.7,455.28
2097,1,6.1,430.77
2098,2,8.5,102.58
2099,2,7,70.42
2100,7,3.8,478.83
2101,3,9.5,139.81
2102,2,9.3,195
2103,4,7.3,231.72
2104,4,4.9,315.35
2105,2,7,152.51
2106,2,7.2,284.67
2107,5,5.1,337.15
2108,1,5,295.12
2109,3,10.4,429
2110,2,6,124.13
2111,3,4.3,226.72
2112,2,6.5,309.05
2113,3,3,320.46
2114,2,7,246.46
2115,1,6.5,180.27
2116,3,8.55,205.83
2117,2,9.3,166.72
2118,2,7.5,106.68
2119,1,8,77.44
2120,3,3,142.46
2121,1,8,304.7
2122,3,9.5,86.43
2123,4,5.5,307.95
2124,2,9.6,223.34
2125,4,4.9,320.4
2126,1,9.3,208.73
2127,9,4.2,474.18
2128,1,8,301.07
2129,4,7.9,336.46
2130,1,6.5,199.08
2131,5,2.6,567.6
2132,3,11,291.4
2133,2,7.1,254.53
2134,9,4.6,401.65
2135,3,5,141.9
2136,1,9,79.03
2137,3,7,264.17
2138,7,5.1,595.12
2139,1,8.5,197.32
2140,1,6.45,414.48
2141,2,6.8,337.26
2142,1,10,89.2
2143,2,7.5,288.27
2144,4,5.3,274.8
2145,3,6.5,271.26
2146,2,8.5,244.29
2147,3,10.4,254.9
2148,1,6.7,285.45
2149,2,10.7,300.31
2150,1,11.7,195.25
2151,1,11,153.43
2152,5,6.2,626.24
2153,4,10.1,468.65
2154,3,7.5,306.53
2155,9,2.5,617.48
2156,2,6.1,486.81
2157,3,10,215.5
2158,4,7.1,576.77
2159,1,6,160.46
2160,1,6.5,110.9
2161,1,8.5,357.12
2162,2,7.5,253.26
2163,1,9.1,117.86
2164,3,5,141.9
2165,4,7.1,228.67
2166,1,10.5,266.25
2167,1,7,252.5
2168,2,10.3,141.05
2169,1,9.5,121.71
2170,1,8,144.46
2171,1,9.5,141.21
2172,3,7.2,137.65
2173,1,8.5,164.68
2174,4,8,283.58
2175,3,7.05,120.86
2176,1,8.1,254.97
2177,1,10.4,463.04
2178,4,11,290.7
2179,1,12,195.96
2180,2,6.6,175.3
2181,9,6,621.07
2182,2,7.3,99.04
2183,1,6.5,292.01
2184,3,7.5,81.71
2185,2,5.6,244.11
2186,2,9.5,180.52
2187,2,6.8,257.29
2188,8,6.2,583.25
2189,3,5,290.12
2190,4,9.6,183.31
2191,3,5.1,231.53
2192,1,7,260.58
2193,1,8,195.47
2194,2,10,194.44
2195,2,5.9,160.64
2196,2,10.25,251.2
2197,2,8,263.58
2198,1,9,159.51
2199,1,11.1,167.84
2200,6,3.8,458.86
2201,7,3.5,579.54
2202,9,2.8,476.87
2203,4,10.6,254.36
2204,5,3.8,592.8
2205,3,9.75,302.27
2206,4,8.4,314.82
2207,3,7.5,139.47
2208,3,7.5,127.45
2209,1,6.5,237.5
2210,1,9.5,251.3
2211,6,3.5,585.55
2212,2,8.55,289.82
2213,4,4,198.48
2214,3,6.6,329.05
2215,5,8.6,157.05
2216,2,9,206.01
2217,1,7.4,304
2218,1,9.5,66.56
2219,3,11.5,296.13
2220,1,5,167.45
2221,1,5.1,280.6
2222,2,7.3,524.9
2223,2,7,237.49
2224,1,7,272.94
2225,4,9.3,282.72
2226,1,8.6,293.39
2227,1,8.5,202.78
2228,6,3.7,514.73
2229,3,8.6,169.11
2230,3,8.5,327.99
2231,3,6.5,292.84
2232,1,6.7,310.99
2233,1,10.1,322.57
2234,1,10,306.36
2235,2,9.3,283.35
2236,1,7,107.43
2237,4,4,212.42
2238,3,9.5,130.83
2239,1,12,256.51
2240,1,7,80.22
2241,1,10,261.79
2242,3,10.1,204.81
2243,2,7.1,105.52
2244,2,7,242.03
2245,3,4.8,352.22
2246,2,9.8,340.44
2247,8,3.4,329.45
2248,1,2.9,286.34
2249,2,8,122.18
2250,3,6.9,301.35
2251,1,6.75,508.1
2252,1,9,294.91
2253,1,10,127.74
2254,5,6.4,465.41
2255,3,10.4,171.98
2256,1,10.7,576.31
2257,2,5,132.37
2258,3,3.5,147.96
2259,1,10,253.49
2260,1,9.5,223.52
2261,4,7.7,159.47
2262,3,8,292.43
2263,2,7.9,290.5
2264,1,11.6,232.3
2265,2,6.45,339.54
2266,8,4.6,418.58
2267,1,7.75,141.22
2268,2,6.7,246.29
2269,2,5.2,131.93
2270,1,7.5,315.93
2271,2,8.1,234.98
2272,1,7.5,114.56
2273,4,4.8,144.23
2274,3,11,249.34
2275,2,9.7,202.44
2276,2,6.45,164.69
2277,3,5.4,175.16
2278,1,8.5,285.29
2279,1,6,105.93
2280,2,10.15,297.02
2281,2,9.7,169.11
2282,4,3.6,508.64
2283,4,8.9,212.51
2284,2,9.5,263.19
2285,2,5.6,123.08
2286,2,7.5,108.17
2287,3,9,95.74
2288,4,7.6,449.21
2289,6,5,469.06
2290,2,8.4,221.91
2291,3,7.9,140.34
2292,4,10.6,285.33
2293,1,10,133.24
2294,4,6.1,449.75
2295,3,3.8,236.31
2296,2,3.6,210.1
2297,4,6.8,480.41
2298,1,5.1,115.54
2299,2,9,206.01
2300,2,8.8,96.3
2301,3,7.5,391.07
2302,1,6.5,87.84
2303,1,10,199.54
2304,2,7,239.74
2305,1,7,170.15
2306,2,8.9,431.46
2307,3,9.75,253.21
2308,1,8.5,196.94
2309,2,6.45,293.63
2310,2,6.7,154.49
2311,1,4.9,341.4
2312,1,9.7,581.31
2313,1,9.8,292.25
2314,1,9,187.63
2315,3,11.3,139.02
2316,5,4.7,205.21
2317,5,7.6,195.11
2318,2,11.5,487.06
2319,4,3,336.5
2320,1,7.5,279.06
2321,3,8,336.48
2322,4,5.6,272.33
2323,1,8.5,187.34
2324,2,8,218.96
2325,1,8,208.42
2326,4,6.9,117.34
2327,2,10.6,204.04
2328,3,7.4,259.98
2329,4,10.8,87.58
2330,3,8.7,307.4
