id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
66436008.0,20000.0,20000.0,16.55,492.23,473.84,12,1,60,17,1,2
62357211.0,25000.0,25000.0,28.99,763.28,1517.89,10,1,36,2,0,3
42632279.0,35000.0,8000.0,28.99,246.73,2217.49,4,1,36,4,1,1
67899249.0,18000.0,18000.0,13.44,413.63,0.0,12,1,60,13,1,3
63479830.0,6000.0,6000.0,28.99,183.19,362.22,10,1,36,2,0,2
65816721.0,10000.0,10000.0,28.99,301.15,298.19,12,1,36,1,1,1
59201031.0,29925.0,29925.0,21.99,826.33,3213.92,9,1,60,30,1,2
63216678.0,12000.0,12000.0,18.55,308.33,850.79,10,1,60,25,1,2
41162196.0,29000.0,29000.0,28.99,586.49,5934.81,3,0,60,5,1,2
39269612.0,10000.0,10000.0,14.99,346.61,11082.36,1,1,36,15,1,1
40888940.0,20000.0,20000.0,28.99,654.68,6589.54,2,1,36,9,1,3
50519066.0,12800.0,12800.0,16.99,318.05,2214.27,6,1,60,18,1,4
65464106.0,12000.0,12000.0,28.99,377.04,748.63,0,1,36,6,0,2
39681083.0,35000.0,35000.0,28.99,899.09,9853.94,1,1,60,21,1,4
52018450.0,35000.0,10000.0,15.61,349.65,2438.88,6,1,36,16,0,1
40511988.0,35000.0,35000.0,28.99,1372.97,12662.63,2,1,36,9,1,2
51857204.0,3800.0,3800.0,28.99,1372.97,887.0,6,1,36,12,0,2
61351329.0,24750.0,24750.0,14.65,853.74,2541.08,10,1,36,15,1,1
55271951.0,10000.0,10000.0,28.99,308.27,1841.96,7,1,36,5,0,1
66006654.0,2800.0,2800.0,28.99,94.59,90.49,12,1,36,13,1,4
65824262.0,18000.0,18000.0,16.55,443.01,41913.62,11,1,60,17,0,2
66480479.0,20000.0,20000.0,28.99,602.3,596.39,12,0,36,1,1,1
63480058.0,27575.0,27575.0,28.99,830.42,1652.69,11,1,36,1,1,3
40949883.0,12500.0,12500.0,16.55,442.87,4842.84,2,1,36,17,1,3
68604253.0,20000.0,20000.0,28.99,631.26,0.0,12,1,36,6,0,2
60862918.0,12000.0,12000.0,28.99,371.96,1139.23,10,1,60,4,1,1
66543498.0,7600.0,1000.0,28.99,242.28,238.41,12,1,36,7,1,4
39058407.0,15000.0,15000.0,18.54,385.33,4608.51,1,0,60,21,1,3
60525163.0,23000.0,23000.0,18.25,587.19,41913.62,9,1,60,21,1,2
66410770.0,35000.0,35000.0,28.99,1372.97,0.0,12,1,36,9,1,3
41369824.0,35000.0,17000.0,13.99,395.48,4453.37,2,1,60,14,1,1
44936373.0,10575.0,10575.0,16.99,376.98,11474.72,4,0,36,18,1,2
41052471.0,15000.0,15000.0,28.99,471.3,5170.67,2,1,36,6,0,3
38518155.0,13750.0,13750.0,28.99,450.1,4492.6,2,1,36,9,1,2
67248270.0,15000.0,15000.0,17.86,379.76,349.99,12,1,60,20,0,4
51616393.0,8000.0,1000.0,14.65,275.96,1925.21,6,1,36,15,1,1
60931494.0,12225.0,12225.0,16.55,433.13,1288.15,9,1,36,17,1,2
62023594.0,15000.0,15000.0,28.99,326.07,969.05,10,1,60,9,1,4
53574935.0,25000.0,1000.0,17.57,629.01,3749.66,7,1,60,19,1,1
62117025.0,30000.0,30000.0,16.55,1062.88,41913.62,10,1,36,17,1,2
52056471.0,8000.0,8000.0,28.99,247.97,1732.56,6,1,36,4,1,2
67286104.0,24000.0,24000.0,28.99,732.74,0.0,12,1,36,5,0,1
53584998.0,10000.0,10000.0,28.99,312.86,1872.78,7,0,36,5,1,1
68373726.0,8000.0,8000.0,28.99,265.68,0.0,12,1,36,11,1,4
46516863.0,5225.0,5225.0,28.99,168.58,1345.74,4,1,36,8,0,0
62317259.0,13950.0,13950.0,28.99,450.07,884.66,10,1,36,8,1,2
54316904.0,14000.0,14000.0,28.99,304.33,1817.43,0,1,60,9,1,2
39549547.0,10750.0,10750.0,20.99,290.77,3457.9,1,1,60,24,1,1
63517481.0,5000.0,5000.0,17.57,179.69,349.62,0,1,36,19,1,3
50526368.0,11800.0,11800.0,28.99,395.83,2754.17,6,0,36,12,1,4
46104286.0,1750.0,1750.0,17.57,62.89,562.59,4,1,36,19,1,4
46784653.0,12500.0,12500.0,28.99,271.72,2166.13,4,1,60,9,0,3
57694568.0,10000.0,10000.0,28.99,318.79,1270.07,8,1,36,7,0,1
65097564.0,15000.0,15000.0,28.99,1372.97,968.28,11,1,36,36,0,1
39987477.0,6800.0,6800.0,28.99,237.7,2608.81,1,1,36,16,1,4
67879198.0,16000.0,16000.0,28.99,514.48,0.0,12,1,36,8,1,3
57763731.0,35000.0,35000.0,28.99,1099.69,5984.09,8,1,36,6,1,1
55229688.0,35000.0,35000.0,28.99,1184.86,6048.87,7,1,36,13,1,4
66004588.0,15600.0,1000.0,28.99,512.36,502.64,12,1,36,10,0,4
59209419.0,8000.0,8000.0,28.99,263.93,1050.6,8,1,36,10,1,4
57872283.0,28000.0,28000.0,28.99,843.22,3356.33,8,1,36,1,1,2
38519068.0,22000.0,22000.0,28.99,453.17,4974.27,1,1,60,6,1,2
39592471.0,20000.0,20000.0,15.59,482.02,5267.58,1,1,60,16,1,1
67338816.0,5000.0,5000.0,28.99,156.43,0.0,12,1,36,5,1,4
48051856.0,14000.0,14000.0,28.99,458.28,3657.69,5,1,36,9,0,1
63249011.0,30000.0,30000.0,21.99,828.4,1620.15,10,1,60,26,1,1
65343217.0,15000.0,15000.0,13.18,506.72,41913.62,11,1,36,13,0,1
41012639.0,2000.0,2000.0,28.99,67.09,750.17,2,0,36,12,0,1
56583065.0,3600.0,3600.0,28.99,118.77,591.54,7,1,36,10,0,1
66602874.0,31500.0,31500.0,28.99,992.63,0.0,12,1,36,6,1,4
38436474.0,12000.0,12000.0,28.99,272.98,3267.1,1,1,60,12,1,1
65674237.0,6400.0,6400.0,28.99,198.38,375.27,11,1,36,4,0,3
61319532.0,35000.0,5000.0,13.99,170.87,508.72,10,1,36,14,1,1
56714594.0,11400.0,11400.0,16.99,406.39,2010.43,8,1,36,20,1,2
42263977.0,20000.0,20000.0,13.99,683.46,6819.06,3,1,60,14,1,2
49443445.0,35000.0,4275.0,18.25,155.09,1074.79,5,1,36,21,1,3
65906344.0,28000.0,28000.0,28.99,863.16,852.44,12,1,36,3,1,0
63174283.0,30000.0,30000.0,28.99,637.27,1257.89,10,1,60,8,1,2
66035498.0,11900.0,11900.0,18.49,305.37,293.15,0,1,60,22,1,4
60813328.0,24000.0,24000.0,28.99,537.4,1579.43,10,1,60,11,0,4
47593208.0,12500.0,12500.0,28.99,385.51,12912.59,5,1,36,4,1,2
66562741.0,30550.0,30550.0,28.99,779.1,748.21,12,1,60,21,1,3
58321019.0,35000.0,35000.0,28.99,1167.36,5735.11,0,1,36,11,1,2
56017898.0,20000.0,20000.0,28.99,654.68,3261.19,7,1,36,9,1,2
49177489.0,35000.0,35000.0,28.99,1099.69,8781.61,5,1,36,6,1,2
61449180.0,20000.0,20000.0,28.99,416.82,1240.27,10,1,60,7,0,4
40392383.0,8800.0,8800.0,28.99,323.65,3552.3,2,1,36,22,1,4
45314861.0,10975.0,10975.0,23.99,315.67,968.95,4,0,60,27,1,3
55533755.0,16000.0,1000.0,18.55,411.1,2022.52,7,1,60,22,1,1
62694236.0,35000.0,5000.0,28.99,159.4,475.65,10,1,36,7,0,3
46144311.0,4500.0,4500.0,28.99,141.39,1268.42,4,1,36,6,1,3
60606459.0,20000.0,20000.0,15.61,482.23,1498.72,9,1,60,16,1,3
50525147.0,20975.0,20975.0,28.99,640.39,4468.19,6,0,36,2,1,3
65725349.0,14425.0,14425.0,28.99,367.88,684.7,11,0,60,21,1,2
65706638.0,25000.0,25000.0,28.99,774.91,754.74,0,1,36,4,0,4
59252937.0,7200.0,7200.0,28.99,232.29,919.17,9,1,36,8,1,4
60516347.0,9600.0,9600.0,28.99,322.04,952.58,9,1,60,12,0,2
55310309.0,12000.0,12000.0,13.99,410.08,2111.02,7,1,36,14,0,1
41029610.0,25000.0,25000.0,28.99,509.07,5103.98,2,1,60,6,1,2
55218120.0,18000.0,18000.0,28.99,549.56,41913.62,7,1,36,2,0,2
55998539.0,15000.0,15000.0,15.61,361.67,1795.34,7,1,60,16,1,0
59173191.0,13850.0,13850.0,13.33,468.87,1865.22,9,1,36,13,1,3
46712531.0,9000.0,9000.0,28.99,277.57,2503.36,4,0,36,4,0,4
67929868.0,6000.0,6000.0,28.99,187.72,0.0,0,1,36,5,1,1
55934095.0,12000.0,12000.0,13.33,275.07,1357.58,7,0,60,13,0,1
46426500.0,16000.0,16000.0,28.99,489.59,3421.45,5,0,36,2,0,1
65442179.0,35000.0,35000.0,16.99,869.66,1706.28,11,1,60,18,0,2
40984585.0,30000.0,30000.0,28.99,677.85,3368.1,2,0,60,12,1,0
60205439.0,11450.0,11450.0,27.31,351.76,1372.3,9,1,60,32,1,4
67878231.0,16800.0,16800.0,28.99,343.71,0.0,0,1,60,6,1,2
46517634.0,22200.0,22200.0,15.61,776.22,6190.51,5,1,36,16,1,0
60902968.0,14500.0,14500.0,28.99,462.25,1323.96,10,1,36,7,0,1
41040819.0,18000.0,18000.0,20.49,481.82,5279.53,2,1,60,24,1,2
46467048.0,21000.0,21000.0,28.99,427.62,3411.42,4,1,60,6,1,1
44855180.0,6000.0,6000.0,17.86,216.5,1942.55,4,1,60,20,1,2
39539216.0,23000.0,23000.0,28.99,1372.97,8434.7,1,1,36,11,1,3
53834883.0,21100.0,21100.0,28.99,476.75,2830.75,7,1,60,12,1,3
66533031.0,22000.0,22000.0,22.99,620.07,0.0,12,1,60,27,1,2
61953131.0,10000.0,10000.0,16.99,356.48,3950.56,10,1,36,18,0,4
46506426.0,10000.0,10000.0,28.99,229.23,1819.03,4,1,60,13,0,2
66404991.0,10000.0,10000.0,28.99,309.97,0.0,12,1,36,4,1,1
60205206.0,9225.0,9225.0,16.99,328.86,9277.25,9,1,36,18,1,2
43205358.0,4100.0,4100.0,16.99,146.16,1311.57,4,1,36,18,1,1
63360070.0,30000.0,30000.0,17.86,759.52,2070.19,10,1,60,20,1,1
48674322.0,24000.0,24000.0,18.25,612.72,4743.59,5,1,60,21,1,2
38676187.0,6000.0,6000.0,28.99,194.99,2331.14,0,1,36,8,0,3
43105254.0,12000.0,12000.0,28.99,370.09,3699.95,3,1,36,4,0,1
37011266.0,28000.0,28000.0,15.59,978.74,8760.16,1,0,36,16,1,4
46612217.0,7200.0,7200.0,28.99,240.15,7715.0,4,1,36,11,1,2
46782434.0,7500.0,1000.0,28.99,230.49,1841.14,4,1,36,3,0,3
67958193.0,4500.0,4500.0,28.99,138.73,0.0,12,1,36,3,0,1
43529242.0,13625.0,13625.0,20.49,509.77,15318.03991,0,1,36,24,1,2
61892536.0,19375.0,19375.0,18.25,494.64,1464.28,10,1,60,21,1,2
51886611.0,25000.0,25000.0,22.99,704.62,4932.34,6,1,60,27,1,0
50575135.0,21000.0,21000.0,28.99,659.81,4599.58,6,1,36,6,1,2
39582031.0,10250.0,10250.0,19.24,267.25,41913.62,1,1,60,22,0,4
55808133.0,2000.0,2000.0,13.33,67.71,335.59,7,1,36,15,0,1
63449851.0,10000.0,10000.0,13.33,229.23,443.65,10,1,60,13,1,2
56008976.0,25000.0,25000.0,16.99,621.18,3058.71,7,1,60,18,1,3
43955716.0,30000.0,30000.0,28.99,956.37,8592.05,4,1,36,7,0,3
46655339.0,7050.0,7050.0,17.57,253.36,2013.12,5,1,36,19,0,2
51908360.0,5000.0,5000.0,28.99,156.43,1090.63,0,1,36,5,0,4
49893148.0,25000.0,1000.0,18.25,638.25,4543.78,5,1,60,21,1,2
54079411.0,35000.0,8000.0,28.99,258.1,1281.62,7,1,36,8,0,3
65827493.0,15600.0,15600.0,13.18,356.39,327.83,11,1,60,13,0,4
61471532.0,24000.0,24000.0,28.99,732.74,2223.18,10,1,36,2,0,4
58131422.0,8000.0,8000.0,14.65,275.96,1373.29,8,1,36,15,1,1
63467784.0,34425.0,34425.0,28.99,1077.01,3132.94,10,1,36,5,0,1
61504288.0,12000.0,12000.0,28.99,1372.97,1103.78,10,1,36,4,1,2
59092264.0,7200.0,7200.0,28.99,229.53,41913.62,9,1,36,7,1,2
48676626.0,6000.0,6000.0,28.99,197.95,1579.76,5,1,36,10,0,4
40452204.0,10000.0,10000.0,15.99,351.53,3553.74,2,1,36,17,1,2
66513660.0,10500.0,10500.0,28.99,323.69,319.67,12,1,36,3,1,1
47098312.0,10000.0,10000.0,13.99,341.73,5718.3,5,1,36,14,1,1
63286237.0,20000.0,20000.0,19.19,520.91,999.18,0,1,60,23,0,3
67376767.0,6000.0,6000.0,28.99,183.19,181.11,12,1,36,2,1,1
45804377.0,24500.0,24500.0,28.99,801.99,6513.14,5,1,60,9,1,2
55921140.0,18625.0,18625.0,28.99,614.45,3048.39,8,1,36,10,1,2
50427120.0,20000.0,20000.0,28.99,619.93,3711.51,6,1,36,4,1,0
51966821.0,15000.0,1000.0,13.99,348.95,2419.33,6,1,60,14,1,1
57884369.0,25000.0,25000.0,13.33,573.06,2828.27,8,1,60,13,0,4
45434839.0,30000.0,30000.0,14.65,708.2,6349.38,4,1,60,15,1,3
44143492.0,16950.0,16950.0,18.25,432.73,3997.67,4,1,60,21,1,1
68374587.0,25000.0,25000.0,28.99,555.99,0.0,12,1,60,11,0,2
43769221.0,7800.0,7800.0,28.99,261.65,2349.35,3,1,36,12,0,2
40492511.0,35000.0,35000.0,28.99,1372.97,8707.46,2,1,60,12,1,1
38281530.0,10000.0,10000.0,14.99,346.61,4142.66,1,1,36,15,1,2
47927308.0,10000.0,10000.0,18.84,258.53,2131.03,5,1,60,22,1,1
49227193.0,6000.0,6000.0,28.99,193.58,1545.31,5,0,36,8,0,4
54037318.0,12000.0,12000.0,28.99,244.36,1455.25,7,0,60,6,1,2
42493283.0,12000.0,12000.0,28.99,268.7,2678.81,3,0,60,11,1,4
65795230.0,11200.0,11200.0,28.99,375.17,41913.62,11,1,36,12,1,1
58360461.0,16000.0,16000.0,16.55,566.87,2252.77,9,1,36,17,0,2
48191522.0,20325.0,20325.0,28.99,724.55,21132.14,5,1,36,18,1,4
57134711.0,8000.0,8000.0,28.99,250.29,1247.94,8,0,36,5,1,1
60486409.0,8000.0,8000.0,28.99,247.97,985.43,9,1,36,4,1,0
60326314.0,14350.0,14350.0,23.99,412.74,1631.83,9,1,60,28,1,2
63437118.0,20000.0,20000.0,14.65,689.89,1347.22,11,1,36,15,1,2
61852662.0,20000.0,20000.0,13.99,683.46,1335.83,10,1,36,14,1,1
46114930.0,35000.0,15200.0,28.99,509.89,4578.29,4,1,36,12,0,4
65946948.0,1600.0,1600.0,21.99,61.1,59.15,12,1,36,26,1,2
41122421.0,7500.0,7500.0,28.99,227.93,2276.83,2,1,36,5,0,3
65803474.0,5000.0,5000.0,28.99,161.32,155.77,12,1,36,10,1,4
52969438.0,7975.0,7975.0,16.55,282.55,1687.97,7,1,36,17,1,0
60345581.0,35000.0,35000.0,28.99,1099.69,4366.95,9,1,36,6,1,3
55543401.0,8000.0,8000.0,28.99,268.36,1330.52,7,0,36,12,0,2
68172240.0,18000.0,18000.0,28.99,389.4,0.0,12,1,60,9,1,1
46822793.0,11000.0,11000.0,28.99,350.67,2799.76,4,1,36,7,0,2
48976951.0,35000.0,35000.0,24.99,1027.1,38462.05,5,1,60,29,1,3
58410503.0,1400.0,1400.0,16.99,49.91,197.0,8,1,60,18,1,4
40247818.0,35000.0,28000.0,28.99,636.95,6966.04,1,1,60,12,1,2
56052554.0,5000.0,5000.0,28.99,157.1,780.96,7,1,36,6,1,1
51407083.0,15600.0,15600.0,28.99,523.3,16364.56,0,1,36,12,1,2
59290840.0,10000.0,10000.0,28.99,1372.97,1270.07,8,1,36,7,1,4
63977691.0,5000.0,5000.0,13.18,168.91,41913.62,11,1,36,13,1,1
55390671.0,4000.0,4000.0,28.99,131.97,786.7,0,1,36,10,0,3
58503512.0,7000.0,7000.0,28.99,219.0,7087.85,8,1,36,5,0,2
63160047.0,12000.0,12000.0,28.99,400.24,784.09,10,1,36,11,1,4
43905858.0,7000.0,7000.0,13.99,239.21,7094.79,0,1,36,14,0,2
44138830.0,5000.0,5000.0,13.33,169.27,1519.73,4,1,36,13,1,3
63692601.0,35000.0,14000.0,28.99,307.83,606.72,11,1,60,10,1,2
66084410.0,35000.0,35000.0,17.57,880.61,41913.62,12,1,60,19,1,2
61842377.0,18000.0,18000.0,18.25,459.54,441.29,10,0,60,21,1,3
60864720.0,22000.0,22000.0,28.99,1372.97,2133.59,10,1,36,9,1,2
43540061.0,5000.0,5000.0,13.33,169.27,1519.73,3,1,36,13,1,2
56029482.0,19125.0,1000.0,14.65,451.48,2241.83,7,1,60,15,0,2
60325550.0,10650.0,10650.0,14.65,367.37,1452.14,9,1,36,15,0,1
61530246.0,12000.0,12000.0,28.99,382.55,1135.42,10,1,36,10,1,3
53031045.0,8000.0,8000.0,28.99,261.88,1566.4,6,1,36,9,1,2
41329252.0,35000.0,35000.0,28.99,1174.07,11691.35,2,0,36,12,1,1
57365517.0,17550.0,17550.0,20.99,661.11,3264.62,8,1,36,25,1,1
43570571.0,26375.0,26375.0,22.99,743.38,6656.73,3,1,60,26,1,1
56672725.0,13025.0,13025.0,18.55,334.66,1659.88,7,1,60,22,0,3
60874940.0,13025.0,13025.0,17.86,469.98,1384.09,10,1,36,20,1,1
42324538.0,8000.0,8000.0,28.99,258.1,2576.56,3,1,36,8,0,1
43559209.0,28000.0,28000.0,20.49,749.49,6713.54,3,1,60,24,1,1
46804842.0,9700.0,9700.0,28.99,294.79,2355.12,4,1,36,1,0,0
48645971.0,12500.0,1000.0,28.99,379.88,3034.92,5,1,36,1,0,3
60864029.0,16000.0,16000.0,28.99,495.94,1474.91,10,1,36,4,1,0
44965179.0,28000.0,28000.0,22.99,789.18,7153.98,4,1,60,26,1,2
55089348.0,15000.0,15000.0,28.99,478.19,2853.86,7,1,36,7,1,1
42121489.0,20000.0,20000.0,13.99,683.46,6819.06,0,1,36,14,1,4
40198039.0,10800.0,10800.0,14.31,1372.97,2774.85,2,1,60,14,1,2
38456879.0,7500.0,7500.0,28.99,240.22,2638.47,1,1,36,7,0,0
65159456.0,2000.0,2000.0,17.57,71.88,140.83,11,1,36,19,0,2
53634769.0,10000.0,10000.0,28.99,322.63,1964.57,7,1,36,8,1,1
48494786.0,33700.0,33700.0,17.57,847.9,41913.62,5,1,60,19,1,2
40542124.0,5000.0,5000.0,28.99,160.15,1756.38,2,1,60,7,0,4
61420530.0,10000.0,10000.0,28.99,314.2,938.06,10,1,36,6,0,1
66421727.0,25000.0,1000.0,20.99,676.2,25206.99,12,1,60,25,0,3
53424320.0,9600.0,9600.0,28.99,306.04,1863.51,7,1,36,7,0,4
59313409.0,10725.0,10725.0,28.99,359.77,1431.52,9,1,36,12,0,4
66462219.0,7500.0,7500.0,28.99,1372.97,231.46,12,1,36,7,1,1
56685224.0,20000.0,20000.0,16.55,492.23,2442.76,7,1,60,17,0,4
49643861.0,10000.0,10000.0,28.99,335.45,2676.55,0,1,36,12,1,1
64862371.0,6200.0,6200.0,15.41,216.18,424.4,11,1,36,16,0,2
38627820.0,13975.0,13975.0,28.99,460.45,5047.19,1,1,36,9,1,3
58722891.0,12000.0,1000.0,28.99,387.15,1535.28,8,1,36,8,0,3
50596884.0,8400.0,8400.0,28.99,280.17,1949.72,6,1,36,11,1,1
65666955.0,35000.0,35000.0,15.41,840.2,810.24,12,1,60,16,1,2
64029277.0,28000.0,28000.0,28.99,1372.97,1678.16,11,1,36,1,0,2
63364468.0,4500.0,1000.0,13.99,153.78,310.89,10,1,36,14,1,4
55128138.0,13225.0,13225.0,28.99,332.75,1637.93,7,1,60,19,1,3
67446256.0,18500.0,18500.0,13.67,427.31,0.0,12,1,60,14,1,3
46516417.0,24000.0,24000.0,28.99,485.38,3917.52,4,1,60,5,1,2
50578411.0,7000.0,7000.0,28.99,219.0,1526.86,5,1,36,5,0,2
41880270.0,30000.0,30000.0,18.25,765.89,7628.48,3,1,60,21,1,2
38697859.0,18000.0,18000.0,17.14,448.71,41913.62,1,1,60,19,0,1
48704871.0,18000.0,18000.0,28.99,403.05,3212.11,5,1,60,11,1,2
65261309.0,12800.0,1000.0,13.67,295.65,581.58,11,1,60,14,1,1
4526500.0,10800.0,10800.0,28.99,328.22,2950.42,4,1,36,1,1,2
38212617.0,10800.0,10800.0,20.99,292.12,3480.25,1,1,60,24,1,1
38634902.0,35000.0,35000.0,19.99,1300.55,15567.73,1,1,36,23,1,1
38699512.0,6400.0,6400.0,28.99,196.13,2348.94,1,1,36,2,0,1
63899591.0,20000.0,20000.0,13.18,456.91,979.72,11,1,60,13,1,1
60953410.0,7050.0,7050.0,16.99,251.32,740.65,10,1,36,18,1,2
49683661.0,17200.0,17200.0,21.99,474.95,3272.12,5,1,60,26,1,1
43115200.0,30000.0,30000.0,18.25,765.89,7598.07,3,1,60,21,1,2
38515018.0,6000.0,6000.0,28.99,199.26,2187.86,1,1,36,10,1,4
38434416.0,10000.0,10000.0,15.59,349.55,4177.28,1,0,36,16,0,1
58583939.0,8400.0,8400.0,28.99,1372.97,1112.32,9,1,36,12,1,2
50586623.0,14000.0,14000.0,28.99,421.61,2942.99,5,1,60,1,1,2
40370487.0,12000.0,12000.0,17.14,299.14,12641.01,2,1,60,19,1,2
51265184.0,10700.0,10700.0,28.99,339.58,2359.83,0,1,60,35,1,4
49197240.0,10650.0,10650.0,16.55,377.33,2631.52,5,1,36,17,0,2
36169417.0,24000.0,24000.0,15.59,578.42,6899.47,1,1,60,16,1,0
67849392.0,12975.0,12975.0,17.97,329.27,0.0,12,1,60,19,0,2
62744698.0,4800.0,4800.0,17.57,172.5,340.31,10,1,36,19,1,3
65656458.0,10000.0,10000.0,28.99,332.39,41913.62,11,1,36,11,1,4
61530932.0,17150.0,17150.0,20.99,463.87,1341.61,10,1,60,25,1,2
66036407.0,35000.0,20000.0,28.99,625.72,0.0,12,1,36,5,1,1
50645188.0,15000.0,15000.0,13.33,343.84,2384.66,5,1,60,13,1,2
59211599.0,10000.0,10000.0,28.99,333.53,1320.46,9,1,36,11,1,1
65772326.0,9000.0,9000.0,28.99,286.92,41913.62,11,1,36,7,1,4
56017679.0,15550.0,15550.0,19.99,411.9,2024.96,7,1,60,24,1,3
51946142.0,21175.0,21175.0,28.99,460.3,4187.07,6,1,60,9,1,4
38554633.0,15600.0,15600.0,28.99,499.65,16548.86,1,1,36,7,1,1
55241307.0,7000.0,7000.0,28.99,215.79,1289.38,7,1,36,3,1,4
65701908.0,12000.0,12000.0,19.99,317.86,622.39,11,1,60,24,1,1
55089079.0,8400.0,8400.0,28.99,1372.97,1573.12,7,1,36,5,1,3
48040541.0,18000.0,18000.0,28.99,589.22,4702.77,5,1,36,9,0,1
65362537.0,12000.0,12000.0,28.99,270.53,524.27,11,1,60,12,1,2
38221902.0,5000.0,5000.0,28.99,153.23,1835.15,1,1,36,2,1,2
65382858.0,4000.0,4000.0,28.99,125.68,249.54,0,1,36,6,1,4
60754807.0,25000.0,25000.0,28.99,564.87,1659.36,10,0,60,12,0,3
65816528.0,35000.0,35000.0,28.99,1095.0,1064.32,11,1,36,5,1,2
60760602.0,13000.0,13000.0,17.86,329.13,974.49,9,1,60,20,1,2
55454209.0,3475.0,3475.0,28.99,113.76,680.44,0,1,36,9,0,1
46756358.0,35000.0,35000.0,17.57,880.61,6095.94,4,1,60,19,1,4
65553025.0,11150.0,11150.0,28.99,359.73,353.54,0,1,36,8,0,4
68000226.0,6200.0,6200.0,14.48,1372.97,0.0,12,1,36,15,1,2
65615945.0,24000.0,24000.0,28.99,750.86,740.34,0,1,36,5,0,2
56009452.0,22000.0,22000.0,28.99,681.92,4073.77,7,1,36,5,1,2
55253034.0,21000.0,21000.0,16.55,516.84,3062.42,7,1,60,17,1,4
62186859.0,6400.0,6400.0,28.99,192.74,574.44,10,1,36,5,1,2
43829816.0,28000.0,28000.0,28.99,863.54,7761.1,3,1,36,4,1,4
44140711.0,10000.0,1000.0,16.55,246.12,2205.89,4,1,60,17,1,1
40027881.0,16000.0,16000.0,14.31,1372.97,6029.14,1,1,36,14,1,3
46631857.0,15000.0,15000.0,13.33,343.84,2728.5,5,0,60,13,0,1
40541291.0,35000.0,18000.0,28.99,559.83,6150.64,2,1,36,4,1,4
63415179.0,30800.0,30800.0,13.33,1042.68,2062.55,10,1,36,13,1,0
63444548.0,6000.0,6000.0,16.99,213.89,422.12,10,1,36,18,1,2
46774474.0,3500.0,3500.0,28.99,115.47,921.52,4,1,36,10,0,1
61482438.0,12000.0,12000.0,28.99,377.04,1117.49,10,1,36,6,1,3
41101268.0,35000.0,10000.0,28.99,329.91,3577.76,2,1,36,10,0,2
43660499.0,18000.0,18000.0,28.99,563.15,5060.46,3,1,36,5,1,0
49159380.0,4000.0,4000.0,28.99,125.68,877.94,5,1,60,6,1,4
40413463.0,5600.0,5600.0,28.99,178.53,1960.98,2,1,36,7,1,1
38587667.0,24000.0,24000.0,28.99,494.37,5920.88,1,1,60,10,1,2
46823187.0,3500.0,3500.0,28.99,112.92,901.42,4,0,36,8,0,1
61530054.0,4450.0,4450.0,13.33,150.65,448.65,10,1,36,13,1,2
60962705.0,5600.0,5600.0,14.65,193.17,598.89,9,1,36,15,1,1
56047240.0,15000.0,15000.0,19.99,397.33,1953.33,7,1,60,24,1,1
43389544.0,10800.0,10800.0,16.99,268.35,2394.76,4,1,60,18,1,2
67396030.0,10400.0,10400.0,28.99,348.37,341.1,12,1,36,15,1,2
60537291.0,14000.0,14000.0,28.99,427.44,1286.31,10,1,36,2,1,4
42283994.0,32000.0,32000.0,28.99,679.75,6233.19,3,0,60,8,1,1
67335392.0,7725.0,7725.0,17.57,277.62,0.0,12,1,36,19,1,2
60475268.0,3500.0,3500.0,28.99,116.74,447.84,9,1,36,11,1,4
55564633.0,10000.0,10000.0,28.99,335.45,2005.65,7,1,36,15,0,4
51106491.0,6100.0,6100.0,17.57,219.22,1320.24,6,1,36,19,1,1
47491318.0,14000.0,14000.0,14.65,482.92,3840.57,5,1,36,15,1,2
57863985.0,14500.0,14500.0,28.99,449.45,2241.4,8,1,36,4,1,1
61449736.0,15000.0,15000.0,28.99,361.67,1072.0,10,1,60,16,1,2
46518547.0,18200.0,18200.0,28.99,395.63,3153.93,4,1,60,9,0,4
48182317.0,8000.0,8000.0,28.99,261.88,1828.28,5,1,36,9,0,1
37671833.0,7500.0,7500.0,28.99,252.67,3018.51,1,1,36,12,0,2
47028506.0,25000.0,25000.0,28.99,521.03,4142.77,4,1,60,7,1,4
54334049.0,35000.0,35000.0,28.99,783.7,4678.3,7,0,60,11,1,2
58411091.0,20000.0,20000.0,13.99,683.46,3401.76,8,1,36,14,0,2
41730287.0,20000.0,1000.0,16.55,492.23,4986.66,3,1,60,17,1,4
52928845.0,20000.0,20000.0,28.99,610.62,4260.47,6,1,36,2,1,2
51055177.0,5000.0,5000.0,28.99,154.99,1082.91,6,1,36,4,0,0
40472453.0,3500.0,3500.0,28.99,107.56,1181.86,2,1,60,3,0,1
41021296.0,28000.0,28000.0,15.61,979.02,8884.02,2,0,36,16,1,2
60771017.0,35000.0,35000.0,14.65,826.24,2421.75,9,1,60,15,1,2
60685277.0,7000.0,7000.0,28.99,210.81,841.17,9,0,36,1,0,2
65926973.0,20000.0,20000.0,13.67,680.36,649.98,0,1,36,14,1,2
41900297.0,9450.0,9450.0,28.99,317.0,3173.1,3,1,36,15,0,1
65823298.0,35000.0,35000.0,28.99,1372.97,1097.94,12,1,36,7,1,1
57265956.0,12550.0,12550.0,28.99,392.64,1952.2,8,1,36,5,0,4
